"gene","Subject 1 - CSU v3","Subject 1 - CSU v6","Subject 2 - CSU v3","Subject 2 - CSU v6","Subject 3 - CSU v3","Subject 3 - CSU v6","Subject 4 - CSU v3","Subject 4 - CSU v6","Subject 1 - non-CSU","Subject 2 - non-CSU","Subject 3 - non-CSU","Subject 4 - non-CSU","Subject 5 - non CSU","Subject 6 - non CSU","Subject 5 - CSU v3","Subject 5 - CSU v6","Subject 6 - CSU v3","Subject 6 - CSU v6","Subject 7 - CSU v3","Subject 7 - CSU v6","Subject 8 - CSU v3"
"ENSG00000035403",11.17828,11.24156,11.73835,11.13146,11.41224,11.22254,11.67642,11.70776,11.407,11.62183,11.73194,11.51248,12.68898,12.68867,12.67302,12.14344,12.54039,12.19092,12.9376,12.83536,12.40996
"ENSG00000035687",10.43857,10.80023,10.24101,10.30281,10.0471,10.13077,10.58142,10.89057,10.23604,10.50502,10.52773,10.7779,10.86422,10.79542,10.99849,10.88922,10.70034,10.59455,10.52738,10.23167,10.26509
"ENSG00000036257",12.76909,12.32637,12.89195,12.71082,12.67523,12.67182,12.77524,12.4961,12.12441,12.89357,12.06603,11.72824,12.95362,12.95802,13.11403,13.21048,13.11877,12.88474,13.15171,13.17262,13.03319
"ENSG00000038002",10.99057,10.94246,11.03586,10.61387,11.04345,11.28489,10.9503,11.15463,11.35017,11.09629,11.62814,12.35658,10.85611,11.05455,11.27941,11.44966,10.55315,10.64823,10.88506,10.69715,10.71417
"ENSG00000038219",10.28554,9.634571,10.59319,10.58309,10.71721,10.45532,10.35847,10.85297,10.06789,10.18107,9.885559,9.567996,11.19726,11.82237,11.64754,11.64877,11.35738,11.56948,11.7443,11.65417,11.31754
"ENSG00000038274",12.01848,11.71619,12.1359,11.94783,12.02817,11.35773,10.15382,10.98418,10.67641,11.63301,10.42199,10.21207,12.26434,12.12597,12.50167,12.51776,12.02224,12.10769,12.85963,12.71826,12.34957
"ENSG00000039523",10.92576,10.95568,10.81444,11.14616,10.87163,10.19686,11.20334,11.21418,10.9286,10.23393,11.46604,11.44184,10.25892,10.36335,10.29773,10.45627,10.00376,10.16946,10.00104,9.476815,9.82741
"ENSG00000040341",12.38682,12.43248,12.01651,11.9574,12.0393,12.09254,12.37447,12.29173,12.24791,12.02427,12.12166,12.42655,12.86396,12.62998,12.65341,12.37708,12.77303,12.5375,12.43745,12.5801,12.43197
"ENSG00000041357",11.40819,11.56273,11.23649,11.05035,11.48756,10.94804,11.08494,10.7905,10.40539,11.60282,10.27236,10.19427,11.38982,10.84234,11.19378,11.33675,11.05363,10.72151,11.1509,11.00756,10.60875
"ENSG00000041802",11.55422,11.27609,11.02788,11.18964,10.6565,10.9483,11.19318,11.03366,11.58365,10.88525,11.14273,11.58758,11.55428,11.54181,10.946,11.18339,11.22724,10.97655,11.30088,11.016,10.83498
"ENSG00000042753",12.65667,12.74224,12.31639,11.92228,12.2219,11.85287,12.88529,12.48413,12.49542,12.17094,12.3977,12.69684,11.56542,11.13748,11.66253,11.6187,11.77269,11.35093,11.51301,11.4905,11.21346
"ENSG00000042980",11.6408,10.52445,11.33482,11.75581,11.25833,11.39008,11.49493,11.78747,11.30768,11.34556,11.36344,11.43027,11.51872,11.80144,11.05112,11.13528,11.45813,11.59276,11.61593,11.84093,12.29525
"ENSG00000046651",13.63705,13.18972,13.93707,14.22931,13.56823,13.82013,13.7896,13.30981,13.48142,13.70859,13.32386,13.2564,12.95417,12.65129,12.92638,12.95875,12.81167,12.84946,13.12376,13.14879,12.56273
"ENSG00000047056",10.72383,10.90841,11.14126,11.46732,11.18928,10.79098,10.57986,11.37073,11.14061,11.08842,11.10161,11.50419,11.52981,11.57437,11.50689,11.6683,11.55484,11.29311,11.80665,11.45234,11.33097
"ENSG00000047230",10.53019,10.28989,10.47918,10.52375,10.40833,10.50049,10.07677,10.69301,10.55842,10.18964,10.32069,10.91705,10.66377,10.7593,10.45494,10.30266,10.60022,10.4958,10.30674,10.46863,10.83328
"ENSG00000047410",10.12069,9.514841,10.40286,10.16027,10.21341,10.00836,10.33838,10.20553,9.542408,10.38851,9.524649,9.080936,11.72358,11.9879,12.13104,12.14107,11.8061,11.90937,12.64504,12.16426,12.08474
"ENSG00000047644",11.49766,11.20865,11.70981,11.51244,12.03083,11.74234,10.84323,11.0256,10.98354,11.43487,11.05476,11.09172,12.20846,12.36702,12.48531,12.50777,12.22767,11.79782,12.51176,12.71977,12.35816
"ENSG00000047849",10.51376,10.70703,10.42687,10.87061,10.61677,10.63562,10.67071,10.54405,10.39606,10.47582,10.77802,10.48819,11.57642,11.03338,11.08094,11.11498,11.32035,11.29474,10.89385,11.00388,11.34902
"ENSG00000048405",12.25054,11.94152,13.04709,13.21541,13.50784,13.512,13.28237,13.52874,11.47636,12.70096,12.31058,13.06383,13.10188,13.42191,13.14829,13.29594,13.48377,13.68149,13.31597,13.46649,13.24985
"ENSG00000048649",13.10258,12.78522,13.15022,13.15482,13.23623,12.88399,13.24304,13.13118,12.69585,13.00052,12.33241,12.19711,12.98002,12.92817,13.08415,13.14248,12.99214,12.99062,13.0533,13.21666,13.00138
"ENSG00000048740",16.11202,15.99979,16.3121,16.30852,16.33123,16.10121,15.86288,15.82532,15.86338,16.21615,15.9844,15.86102,16.48298,16.62269,16.60706,16.49957,16.51034,16.57952,16.74561,16.70331,16.61366
"ENSG00000048828",12.24051,12.27227,12.26232,12.13939,12.75318,12.53018,11.99409,12.26993,12.77481,12.61899,12.51125,12.95215,12.896,12.97755,12.95194,12.89254,12.66818,12.62632,12.77062,12.70611,12.66942
"ENSG00000048991",12.11902,12.55845,11.82745,11.82627,12.18754,11.93184,12.60342,12.44772,12.04927,11.91441,12.21847,12.03085,11.28773,11.14504,10.95952,11.02203,11.11114,11.30661,11.38352,11.06416,11.17735
"ENSG00000051108",10.84692,10.5537,10.85876,10.66437,10.79309,11.04928,11.35281,10.99588,11.0852,10.94715,11.41261,11.08278,11.46044,11.58283,11.55082,11.76083,11.64282,11.52195,11.24067,11.34491,11.50106
"ENSG00000051382",10.81959,10.2466,10.79709,10.42817,11.02673,10.02452,11.00253,10.93636,10.17124,10.30424,10.04455,9.364141,12.09936,12.26052,11.85851,11.69459,12.19769,11.90018,12.22952,12.19091,11.72431
"ENSG00000051523",14.93632,15.16265,15.14876,15.0176,15.212,14.73426,14.25403,15.00514,15.2924,14.80076,15.37242,15.48188,14.33794,14.38315,14.40727,14.3974,14.73822,14.02855,14.53302,14.37513,14.14696
"ENSG00000051620",12.65465,12.52943,12.78061,12.51617,12.0407,11.59705,12.6798,12.45567,12.0515,12.20376,12.80305,12.51462,12.41048,12.60044,12.64923,12.69143,12.63736,12.53122,12.92348,12.94784,12.03143
"ENSG00000052841",11.25827,11.02079,11.22704,10.94742,11.14628,11.34247,10.6936,11.01559,10.44292,11.16239,10.06577,10.0457,12.07027,12.18148,12.00322,12.29789,12.23851,12.07738,12.25869,12.27964,12.21389
"ENSG00000053254",13.47083,13.16784,13.61324,13.69738,13.879,13.77325,14.51668,14.03945,14.07578,13.61731,14.1879,14.12594,13.22657,13.76839,13.03322,12.87521,13.25927,13.1825,13.13266,13.26181,13.43521
"ENSG00000053900",11.92573,11.76366,11.7864,11.36273,11.64053,11.95035,11.25247,11.28135,11.35796,12.04285,11.07124,11.22152,12.35977,11.84923,12.13711,12.2707,12.15223,12.35589,12.36445,12.26348,12.51534
"ENSG00000054116",11.35866,11.48836,11.61466,11.37999,11.42888,11.14815,11.33157,11.28802,11.31425,11.75652,11.02219,11.06554,10.78083,10.53318,11.00475,11.18523,10.77368,10.58342,10.81759,10.98019,10.32111
"ENSG00000054118",10.0121,9.768666,10.96184,10.50611,10.33813,10.07342,9.878186,9.942707,9.385135,10.10975,9.096633,8.619576,12.04287,12.31534,12.21472,12.59356,12.27759,12.14738,12.34264,12.1635,12.04884
"ENSG00000054148",11.85853,12.28759,9.283859,9.527569,9.620113,9.879168,11.21319,10.51282,10.63146,9.686749,10.72155,10.92282,10.1154,8.630494,8.764449,8.855756,9.263741,8.832238,8.735261,8.127423,8.359841
"ENSG00000054967",10.37845,10.32601,10.68485,10.94359,10.6656,10.0033,10.45468,10.36459,10.24343,10.83147,11.26174,11.26994,10.17702,10.45968,10.28158,10.24798,9.959713,9.644566,9.922756,10.113,10.39977
"ENSG00000054983",9.743354,10.07839,10.86386,10.58623,10.69841,10.72414,9.961631,10.5471,9.677153,11.25132,9.939662,9.524938,10.53385,13.4981,12.06108,11.67151,12.58417,11.96907,11.52117,11.5248,11.39541
"ENSG00000055130",10.14062,10.2699,10.08866,9.925377,10.14391,10.34948,9.398379,9.513149,9.254359,10.30236,8.925964,8.759732,10.96173,10.85696,10.96539,10.87463,11.31628,11.15033,10.83569,10.60657,11.2944
"ENSG00000055208",11.55937,11.23523,12.10708,12.07514,11.86877,12.09027,11.88408,11.71847,11.59677,11.47322,11.44404,11.65833,11.60787,11.82096,12.01029,12.08874,12.16166,11.96774,11.9671,11.96209,12.1302
"ENSG00000055332",12.43274,12.25885,12.40342,12.3037,12.54454,12.24465,11.93469,11.27295,11.55238,12.15393,11.76024,10.79244,12.45671,12.4909,12.67453,12.51838,13.00304,14.47915,11.94914,11.9774,13.49704
"ENSG00000055483",10.33134,10.05421,8.714211,9.998156,9.675854,9.549192,10.04252,9.917891,10.40825,9.894595,9.978188,10.26586,9.955686,10.87572,9.45149,9.481364,10.20152,10.00539,9.26903,9.52751,9.642725
"ENSG00000055917",12.19168,12.19307,12.41016,12.1001,12.47075,12.03184,11.47106,11.11055,10.78741,11.75498,10.54126,10.49459,13.69707,13.76187,13.35865,13.41955,13.40543,13.1182,13.66828,13.90423,13.67698
"ENSG00000055950",10.2173,10.16427,9.888031,10.08222,9.708331,9.580634,10.57509,10.20125,11.07535,9.883839,10.89845,10.35443,8.125156,7.784715,7.961944,8.080078,7.602687,7.670935,7.526386,7.542604,7.546696
"ENSG00000056097",11.46129,10.70097,10.98319,10.82181,11.28577,10.96485,11.31007,11.65121,11.77057,11.20212,10.83084,10.78773,10.98655,11.09472,11.31864,11.09985,10.8788,11.04465,11.21184,11.0165,11.21748
"ENSG00000056586",10.67307,10.06428,10.76812,10.25412,10.9173,10.49433,10.28721,10.05857,9.76579,10.86538,9.599689,9.734902,11.73857,11.47463,11.14639,11.21986,11.2463,11.45602,11.56096,11.42106,11.36529
"ENSG00000056972",10.88351,10.65479,10.87931,10.67146,11.14063,11.34836,10.83032,10.49724,10.69884,10.82074,10.35545,10.63443,10.53288,10.61737,10.44543,10.65973,10.4184,10.00201,10.36324,10.60826,10.85083
"ENSG00000057019",9.712529,8.826474,8.899204,8.716084,9.285831,10.7225,9.547805,9.571865,9.858423,10.03203,9.685015,11.03126,10.54346,11.39111,9.960841,9.93497,10.05984,10.93771,9.095026,9.257016,12.47129
"ENSG00000057608",10.17653,10.42626,9.897644,10.02334,10.21309,10.30486,9.817908,10.696,10.08545,10.3938,9.969787,10.0895,9.873072,9.600205,10.08113,10.02211,10.1313,9.752112,9.888902,9.7146,9.9286
"ENSG00000058063",12.66663,12.64219,13.17125,12.74002,12.7991,12.80411,12.766,13.03022,13.14005,12.93305,12.59165,12.92528,12.83652,13.08416,12.90365,12.99627,13.25035,12.86741,12.59784,12.79042,13.12102
"ENSG00000058272",14.53969,14.26745,14.68951,14.3593,14.72441,14.72144,15.12779,14.8097,14.41233,14.72379,14.41875,14.25304,13.50877,13.71297,13.64544,13.60043,13.74029,13.59536,13.99981,13.90563,13.65858
"ENSG00000058668",15.19125,15.09942,15.52453,15.37091,15.54728,15.47632,15.272,15.18067,14.92288,14.98396,15.15893,15.31052,15.62196,15.32345,15.59562,15.53098,15.06857,15.06544,15.06049,15.19943,16.17884
"ENSG00000059728",15.54204,15.623,16.20732,16.04522,16.03611,16.10519,15.40529,15.59132,15.08355,16.02996,15.33571,15.12249,15.47944,16.65363,16.38097,16.32684,16.55186,16.51058,16.22852,16.26097,16.07136
"ENSG00000059758",13.68086,13.54324,14.16091,14.1139,13.76202,14.1529,14.30379,14.50589,13.83412,14.09922,14.17356,13.71954,13.97783,14.91859,14.53639,14.8784,15.13076,14.82794,15.12441,15.19671,14.331
"ENSG00000060237",11.7692,12.36731,12.06901,12.14953,12.43282,11.60025,11.50092,11.53208,11.2595,11.75636,10.8067,11.10938,12.16699,12.02788,12.41957,12.19177,12.14661,12.05424,12.06794,12.15748,12.08283
"ENSG00000060339",11.51785,11.387,11.47168,11.91608,11.61878,11.56299,12.04407,11.66129,11.78324,11.67481,11.69273,11.59191,11.94617,11.84719,11.77285,11.99027,12.01835,12.13058,11.94049,11.86297,11.85843
"ENSG00000060749",10.42393,10.42915,10.54032,9.675535,10.47047,10.33353,9.402819,8.928033,10.47363,10.3862,10.32693,10.13305,11.19102,10.54595,10.34739,10.46854,10.2616,10.69141,10.29357,10.30311,10.79738
"ENSG00000060762",12.78837,12.86156,12.00226,11.91789,12.16812,12.02109,11.52327,11.55424,11.46753,12.4675,11.60227,11.47083,12.21815,11.64004,12.15552,12.343,12.32428,12.56424,12.03713,11.93322,11.97681
"ENSG00000060971",10.31924,10.65325,10.9561,11.18871,12.37236,11.85324,10.297,10.82478,10.63276,10.91187,10.29341,10.98321,11.40682,12.15558,11.3992,11.5297,12.05962,11.49413,11.78399,11.66828,11.5928
"ENSG00000061936",13.29953,12.98652,13.29026,13.50501,13.22533,12.99605,13.52457,13.24486,13.21222,13.30403,13.14999,12.99385,13.69954,13.92108,13.57646,13.62574,13.74192,13.64838,13.59778,13.58355,13.77413
"ENSG00000061938",10.35245,10.20647,10.29553,10.38505,10.41711,10.67544,10.11111,10.08257,10.43412,10.5945,10.6428,10.68657,8.771259,8.997572,8.838347,8.562668,8.787709,8.787709,8.600569,8.578732,9.132149
"ENSG00000061987",10.86462,10.49502,10.73848,10.84487,10.58245,10.47139,10.50365,10.82341,10.66711,10.7506,11.10466,10.44825,11.93355,12.14037,11.88903,11.86276,11.75211,11.65226,12.13916,12.09634,11.95071
"ENSG00000062194",11.65363,11.71697,12.08156,11.91915,11.79249,12.10294,11.97307,12.06333,11.33176,12.1186,10.66867,11.15072,12.53697,12.50903,12.47364,12.5837,12.44106,12.54498,12.68762,12.87935,12.25407
"ENSG00000062485",13.59595,13.97929,13.46909,13.2999,13.36216,12.75272,13.21041,13.78308,13.93949,13.30931,13.94043,14.14781,13.45799,13.02203,13.12274,12.9388,13.14517,13.09193,13.12009,12.76751,12.36386
"ENSG00000062598",12.70747,12.99483,13.3806,13.32976,13.49842,13.39219,12.40765,12.75996,12.82155,13.10904,12.64771,12.58609,13.82309,14.22657,13.75333,13.73599,13.60413,13.5151,13.77766,13.82301,13.91427
"ENSG00000062716",14.51421,14.49773,14.27841,14.46127,14.18367,14.46447,14.44902,14.71009,14.2733,14.28164,14.56904,14.09061,14.37207,14.54061,14.44001,14.36817,14.6225,14.34776,14.61464,14.37548,14.44573
"ENSG00000063177",15.89844,15.94664,15.55625,15.91216,15.5882,15.4101,15.98932,15.9373,15.84023,15.36712,16.05243,15.99844,14.92615,13.97957,14.68191,14.49656,14.97316,14.34392,14.1984,14.07233,14.39312
"ENSG00000063244",10.2666,10.50063,10.27809,10.54026,10.3235,10.08462,9.804996,10.32099,10.18527,10.2753,10.31396,10.40412,10.16509,10.48523,10.41315,10.22566,10.09654,10.10394,10.04665,10.01433,9.688545
"ENSG00000063978",11.52061,11.54367,11.74985,11.89557,11.3587,11.95351,10.13151,11.08895,11.22408,11.77884,10.85952,10.75481,12.1298,11.95749,11.99301,11.99305,11.48344,11.80764,11.95597,12.02478,11.71905
"ENSG00000064012",12.02218,11.75164,11.95121,12.21371,12.35593,12.02217,11.44629,11.42943,11.71181,11.69625,12.31499,11.89811,13.22655,12.94746,12.66658,12.44622,12.37837,12.49235,13.2666,13.13406,13.5754
"ENSG00000064115",9.512658,9.65624,9.724912,9.485808,9.778245,9.900205,10.40482,10.47057,9.814331,10.16445,9.2195,9.243834,11.25596,10.75386,10.97617,10.9369,10.90618,11.27327,11.13469,11.25762,10.95819
"ENSG00000064225",13.35707,13.10749,12.93848,12.43403,12.9287,13.32356,13.24272,12.99716,12.756,12.76281,12.86548,13.02533,13.501,13.71727,13.1399,13.03702,13.14543,12.96614,13.46745,13.35684,13.53873
"ENSG00000064393",15.26278,15.23789,15.88292,15.64833,15.75196,15.59987,15.59952,15.45261,15.3392,15.52413,15.43256,15.43162,15.53525,15.74729,15.85128,15.71368,15.86118,15.99617,15.777,15.88223,15.78275
"ENSG00000064419",10.91322,10.92456,10.56624,10.54298,10.52093,9.969632,10.21134,9.89682,10.4434,11.14981,9.847098,9.83631,11.49133,11.19523,11.23893,11.25952,10.96581,10.74195,11.04587,11.13052,10.80341
"ENSG00000064490",11.10362,11.19293,10.70215,10.579,10.74426,10.29155,11.39226,11.41992,11.57952,10.71769,12.26472,11.98472,10.01582,9.538512,9.732559,9.774262,9.785246,9.431777,9.928564,9.205346,9.441481
"ENSG00000064547",10.23494,9.715689,10.86227,10.44623,10.45902,10.16571,10.3366,10.30715,11.02441,9.779902,11.41228,10.90195,10.33361,10.30482,10.20784,10.30595,10.06275,10.065,10.06202,9.868526,9.883512
"ENSG00000064601",12.90488,13.21112,13.58495,13.14786,13.64289,13.05507,13.60578,13.36106,13.84298,13.44652,13.73107,13.63408,13.14209,13.2595,13.23063,13.101,13.32776,13.13896,13.44217,13.25284,13.01893
"ENSG00000064999",10.58321,10.41415,10.78895,10.88738,10.49056,10.68155,10.18269,10.89452,10.74729,10.78332,11.08099,11.01118,10.27897,10.71624,10.69545,10.67983,10.68706,10.68936,11.14976,10.8793,10.41445
"ENSG00000065029",11.34557,10.91458,11.79921,11.96552,11.2034,10.67799,11.14192,11.73098,12.15617,11.51089,11.6249,11.96229,10.37696,10.65316,10.85145,10.747,10.45961,10.23851,10.63486,10.44454,10.43425
"ENSG00000065243",13.75148,13.10052,13.87957,13.86293,13.81644,14.06993,13.55518,13.6252,13.43671,13.58392,13.39497,13.37315,14.23288,14.29677,14.02293,14.05611,14.26478,14.38925,14.47488,14.42715,14.52045
"ENSG00000065413",11.7142,11.48578,12.00112,12.17184,12.16891,12.22559,11.57354,11.84644,11.59255,11.60661,12.39903,11.93967,12.02598,12.7031,12.12306,12.33127,12.2986,12.032,12.60415,12.57824,13.03501
"ENSG00000065427",12.55743,12.66487,12.41284,12.31971,12.04222,12.3099,11.65771,12.1002,12.16373,12.82039,11.83264,12.03107,13.40746,12.99216,12.89477,13.28929,12.91383,12.96643,12.93129,12.71727,12.8763
"ENSG00000065526",11.41034,11.38473,11.87763,12.04014,11.89066,11.59592,11.17321,11.52463,11.20696,11.67586,11.26879,11.44225,12.75212,12.96078,13.13029,13.10581,13.00596,12.97083,13.06863,13.09016,13.02594
"ENSG00000065548",11.51765,11.37245,11.50017,11.31033,11.47167,12.16389,12.38652,11.1357,11.02146,11.86195,11.04085,11.0789,11.35164,11.52496,11.52167,11.5312,11.6455,11.52801,11.46501,11.16485,11.39938
"ENSG00000065559",11.28706,10.56252,11.38527,11.18085,11.17122,11.50931,11.9236,11.38648,11.42515,11.54439,11.6559,11.43207,11.41964,11.77072,11.79206,11.73702,11.69907,11.83278,11.74055,11.5614,11.82743
"ENSG00000065613",12.57459,12.62602,12.70778,12.46437,12.50698,12.66418,12.6025,12.74316,12.27246,12.49773,12.10921,12.2062,13.25157,13.13383,13.62989,13.46867,13.51756,13.57649,13.4902,13.31591,13.7974
"ENSG00000065615",13.07273,12.98973,13.75882,13.2834,13.34164,13.8022,12.61923,13.11986,12.32655,13.93304,12.71145,11.89137,13.73731,14.06226,14.06099,14.01285,13.8834,13.79731,14.20099,14.19401,14.06293
"ENSG00000065883",12.0578,11.93125,12.24193,12.18697,12.36454,12.03535,11.88344,11.87404,11.48511,11.85371,11.23102,11.49953,12.36599,12.33559,12.37663,12.21139,12.24636,12.42919,12.62301,12.42056,12.35282
"ENSG00000065970",10.93628,10.84353,11.19609,11.35927,11.13953,10.9194,11.38683,10.93383,11.61775,10.37811,11.28174,11.66691,10.53997,10.84578,10.82598,10.94083,10.43459,10.25826,10.85658,10.84532,11.19073
"ENSG00000065978",13.64296,13.67485,13.23642,13.21317,13.24329,13.19091,13.00333,13.3786,13.51041,13.49616,13.07874,13.08852,13.42242,13.11348,13.13036,13.12137,13.41801,13.09589,13.29398,12.87682,12.69632
"ENSG00000066027",14.26196,13.41608,14.10694,14.04793,14.08488,13.95868,13.90331,13.84492,13.84161,13.35226,14.09151,13.8148,14.81592,14.75853,14.28578,14.50291,15.0378,14.9825,15.32031,15.37191,14.93613
"ENSG00000066044",13.84591,13.84548,13.8822,13.45549,13.61201,13.67769,13.8044,13.77956,14.03744,13.68346,14.25872,14.77723,13.35037,13.38031,13.52312,13.3393,13.13685,13.1123,13.28148,12.90551,13.4405
"ENSG00000066084",12.5852,12.45883,12.91337,13.07386,12.9037,13.00321,12.37804,12.52022,12.51145,13.01793,12.52981,12.6055,12.3239,13.07563,12.9661,13.08306,12.90172,12.7334,12.92309,12.96816,13.20701
"ENSG00000066117",9.6718,9.379848,10.16764,10.49046,9.913672,9.728328,9.751798,9.973896,9.578786,10.29992,10.40534,10.04549,10.37992,10.84237,10.55673,10.84552,10.76311,10.45484,10.40089,10.62763,10.3086
"ENSG00000066136",11.48374,11.46064,11.16207,11.5293,11.16378,11.37547,11.83506,11.40452,11.69122,11.31077,11.5388,11.43427,11.71891,11.53049,11.3113,11.5437,11.53292,11.42403,11.85611,11.69301,11.4251
"ENSG00000066294",13.35777,12.9586,13.4123,13.35064,13.29605,13.32132,13.45745,13.63241,13.17881,13.24318,13.81558,14.01035,13.89608,13.89236,13.3272,13.70007,13.41442,13.76742,13.7618,13.60445,13.77554
"ENSG00000066336",11.87683,11.92497,12.0677,12.19506,12.14373,12.10148,12.13336,12.26009,12.5424,12.0787,12.80022,12.45684,11.52223,12.09336,12.14343,11.80263,12.03781,11.92995,12.06159,11.95033,12.02951
"ENSG00000066379",12.35814,12.08348,11.68991,11.8496,11.83186,12.12273,12.7641,12.38555,12.63457,12.14827,12.20016,12.08148,10.8814,11.00807,11.26203,11.32076,10.82007,10.67339,10.76309,10.83105,10.83654
"ENSG00000066468",8.62598,8.079391,10.47934,9.877449,10.40477,10.06901,8.873187,9.290516,10.41622,10.00402,11.45096,11.17072,12.47278,12.688,9.683448,9.566054,11.81059,11.48902,13.03889,13.04418,12.55227
"ENSG00000066855",9.865741,9.518065,9.898019,9.837021,9.652128,10.26652,10.56438,10.20041,10.63018,10.11817,10.57718,10.87346,9.507463,9.668957,9.513011,9.588497,9.459975,9.65144,9.718056,9.463367,9.547787
"ENSG00000066926",10.29892,10.19685,9.858672,9.750666,10.24594,9.864595,10.12134,10.13306,9.946332,9.304056,10.58883,10.29493,9.013126,8.473452,9.264503,9.572164,9.851288,10.32669,8.764476,8.800628,9.133372
"ENSG00000067057",12.79204,12.73243,13.0997,13.31412,15.26134,15.00958,13.84096,13.77846,15.01011,13.06835,14.80038,15.10825,15.36086,15.45328,13.16137,13.69158,14.13965,13.9859,13.5178,13.26397,14.76651
